"activity_date","source_type","fleet_display_name","ahs_mode","actual_tonnes","cycle_count","source_truck_count_observed","truck_count","calendar_hours","not_required_hours","required_hours","cyclone_standby_hours","scheduled_maintenance_hours","unscheduled_maintenance_hours","available_hours","operational_standby_hours","operating_hours","operating_delay_hours","payload_from_quantity_per_cycle","quantity_reporting_avg","payload","loaded_distance_km","loaded_speed_kph","empty_distance_km","empty_speed_kph","queue_load_minutes","spot_load_minutes","loaded_travel_minutes","truck_loading_minutes","queue_dump_minutes","spot_dump_minutes","dumping_minutes","empty_travel_minutes","plan_model_scope","source_gross_cycle_minutes","source_availability_pct"
"2025-08-18","actual","CAT793","CONV","262206.0000","1110","23","23","458.146389","0.000000","458.146389",,"22.131389","30.528056","405.486944","30.806111","374.680833","34.853333","236.221621621621621622","236.22162162","238.89000000","2.4923282","23.869090465496427","2.6501840","28.74392622222725","3.27136878385032","0.7560451255853555","6.264993306559572","2.990877712031558","1.6830330330330332","0.4992883895131086","0.8330010493179433","5.531987480438185",,,
"2025-08-18","actual","EH4000","CONV","132414.0000","584","14","14","338.681944","0.000000","338.681944",,"86.346111","8.784444","243.551389","17.732778","225.818611","36.732500","226.736301369863013699","226.73630137","229.58202055","2.4467307","26.075134326556867","2.6520964","30.71092931128625","3.4176215277777775","0.7406652360515021","5.630032051282051","3.2745746691871456","3.290563725490196","0.5250170415814588","1.1400133600534403","5.181405693950178",,,
"2025-08-18","actual","EH5000","AHS","174600.0000","600","10","10","206.003611","0.000000","206.003611",,"1.299167","1.390556","203.313889","0.059722","203.254167","22.251111","291.000000000000000000","291.00000000","292.69716667","2.6380950","24.362367389663596","2.7122300","30.83328334382422","2.487893864013267","0.8123015873015873","6.4971395213076475","1.8815652173913044","2.3321229050279326","0.5181877022653721","1.5447802197802196","5.27786152987158",,,
"2025-08-18","actual","EH5000","CONV","203991.0000","701","10","10","198.424722","0.000000","198.424722",,"0.000000","0.878889","197.545833","20.358333","177.187500","5.879722","291.000000000000000000","291.00000000","289.62524964","2.1233766","24.929169690357547","2.2995221","32.18978928415395","2.238660578386606","0.47811641954969797","5.110583207642032","2.6200746268656716","4.297584541062802","0.4821505376344086","1.3117447916666667","4.286182950191571",,,
"2025-08-19","actual","CAT793","AHS","235564.0000","988","23","23","490.511944","0.000000","490.511944",,"0.000000","132.900833","357.611111","0.251111","357.360000","50.449167","238.425101214574898785","238.42510121","237.87530364","2.2035420","23.609067319684126","2.3590264","26.23716297604732","4.313397548161121","1.1902619047619047","5.600073827980805","3.55945110868775","2.835157894736842","0.6735381988903115","0.8112711213517666","5.394698509485095",,,
"2025-08-19","actual","CAT793","CONV","309818.0000","1310","28","28","595.389167","0.000000","595.389167",,"117.677778","38.914444","438.796944","40.278333","398.518611","21.267500","236.502290076335877863","236.50229008","241.45839695","2.5049274","24.891176338695942","2.6243795","30.633124669008374","3.3123784261715294","0.6503192204301075","6.038109326570865","2.780030657748049","2.1434149184149183","0.49324932493249324","0.7224381625441697","5.140277777777778",,,
"2025-08-19","actual","EH4000","CONV","140198.0000","617","13","13","251.460556","0.000000","251.460556",,"18.916667","23.368889","209.175000","20.725556","188.449444","17.020556","227.225283630470016207","227.22528363","228.87844408","2.0592220","26.734778530258446","2.1749383","29.57853955081098","3.204255319148936","0.7466467463479416","4.621445427728614","3.233740546829552","3.619750656167979","0.5839427178549665","1.0769183548189074","4.411857379767827",,,
"2025-08-19","actual","EH5000","AHS","153357.0000","527","13","13","264.209167","0.000000","264.209167",,"0.000000","78.165278","186.043889","0.000000","186.043889","20.098056","291.000000000000000000","291.00000000","295.51195446","2.7239127","26.19812429674519","2.7749905","29.38752070399175","2.630693069306931","0.7368661679135494","6.238414634146341","2.0947138047138045","2.2831804281345565","0.5961620469083155","2.0693433261955745","5.665650793650794",,,
"2025-08-19","actual","EH5000","CONV","154812.0000","532","8","8","176.001111","0.000000","176.001111",,"5.202222","18.579444","152.219444","15.026111","137.193333","5.522778","291.000000000000000000","291.00000000","293.10300752","1.8002632","23.037197096151665","1.8246974","29.640008015245648","2.4724500525762356","0.5524634334103156","4.688755821689953","2.6090788601722994","3.1814814814814816","0.44526104417670687","1.3444101508916324","3.693718434343434",,,
"2025-08-20","actual","CAT793","AHS","298996.0000","1258","21","21","385.173611","0.000000","385.173611",,"0.000000","4.226111","380.947500","0.029722","380.917778","63.616944","237.675675675675675676","237.67567568","235.97416534","1.8753059","23.812742865051085","2.0124246","26.324218092376494","3.9448476052249637","1.0703216374269007","4.725132028580305","3.3708982584784604","1.8598587570621468","0.6797890733056708","0.7400996464159434","4.586858974358974",,,
